id,reference_text,predicted_text,norm_reference_text,norm_predicted_text,wer,wil,substitutions,deletions,insertions,hits,audio_duration,transcription_time,metadata_uuid,model,dataset,dataset_split,engine
2231,"נוצרים ככה, על ידי בני אדם",נוצרים ככה על ידי בני אדם.,נוצרים ככה על ידי בני אדם,נוצרים ככה על ידי בני אדם,0.0,0.0,0,0,0,6,2.4929931972789117,1.2542974999996659,gold_012_line_129,/Users/Shared/models/STT/ivrit-whisper-large-v3-mlx,upai-inc/saspeech,test,/Users/ofir/Projects/asr-training/engines/mlx_engine.py
2232,"כי קדושה, בסופו של היום, היא מצב תודעתי, לא פיזי."," כי קדושה בסופו של היום היא מצב תודעתי, לא פיזי.",כי קדושה בסופו של היום היא מצב תודעתי לא פיזי,כי קדושה בסופו של היום היא מצב תודעתי לא פיזי,0.0,0.0,0,0,0,10,4.547006802721088,2.42808908400184,gold_012_line_130,/Users/Shared/models/STT/ivrit-whisper-large-v3-mlx,upai-inc/saspeech,test,/Users/ofir/Projects/asr-training/engines/mlx_engine.py
2233,היא בעיני המתבונן.,היא בעיני המתבונן.,היא בעיני המתבונן,היא בעיני המתבונן,0.0,0.0,0,0,0,3,1.3470068027210884,1.3002229590019851,gold_012_line_131,/Users/Shared/models/STT/ivrit-whisper-large-v3-mlx,upai-inc/saspeech,test,/Users/ofir/Projects/asr-training/engines/mlx_engine.py
2234,"קדושה היא הסיפור שבני אדם מספרים לעצמם כדי להרגיש כל מני דברים: רוממות רוח, התעלות הנפש אל מעבר לגבולות הגוף,"," קדושה היא הסיפור שבני אדם מספרים לעצמם בשביל להרגיש כל מיני דברים. רוממות רוח, התעלות הנפש של מעבר לגבולות הגוף,",קדושה היא הסיפור שבני אדם מספרים לעצמם כדי להרגיש כל מני דברים רוממות רוח התעלות הנפש אל מעבר לגבולות הגוף,קדושה היא הסיפור שבני אדם מספרים לעצמם בשביל להרגיש כל מיני דברים רוממות רוח התעלות הנפש של מעבר לגבולות הגוף,0.15,0.2775000000000001,3,0,0,17,7.28,4.558099207999476,gold_012_line_132,/Users/Shared/models/STT/ivrit-whisper-large-v3-mlx,upai-inc/saspeech,test,/Users/ofir/Projects/asr-training/engines/mlx_engine.py
2235,"אושר עילאי שאין שני לו, כאלה מין דברים."," עושר הילאי שאין שני לו, כאלה מין דברים.",אושר עילאי שאין שני לו כאלה מין דברים,עושר הילאי שאין שני לו כאלה מין דברים,0.25,0.4375,2,0,0,6,2.7529931972789115,2.2135580829999526,gold_012_line_133,/Users/Shared/models/STT/ivrit-whisper-large-v3-mlx,upai-inc/saspeech,test,/Users/ofir/Projects/asr-training/engines/mlx_engine.py
2236,"וכשמספיק בני אדם מספרים את הסיפור הזה כמו שצריך,",וכשמספיק בני אדם מספרים את הסיפור הזה כמו שצריך,וכשמספיק בני אדם מספרים את הסיפור הזה כמו שצריך,וכשמספיק בני אדם מספרים את הסיפור הזה כמו שצריך,0.0,0.0,0,0,0,9,2.9870068027210883,2.1293242080027994,gold_012_line_134,/Users/Shared/models/STT/ivrit-whisper-large-v3-mlx,upai-inc/saspeech,test,/Users/ofir/Projects/asr-training/engines/mlx_engine.py
2237,"ועל הדרך גם מציעים לך איזה חלוק להרגשה טובה ואולי איזה בקבוק למלא בו מים,",ועל הדרך גם מציעים לך איזה חלוק להרגשה טובה ואולי איזה בקבוק למלא בו מים,ועל הדרך גם מציעים לך איזה חלוק להרגשה טובה ואולי איזה בקבוק למלא בו מים,ועל הדרך גם מציעים לך איזה חלוק להרגשה טובה ואולי איזה בקבוק למלא בו מים,0.0,0.0,0,0,0,15,4.34,3.1478900410002097,gold_012_line_135,/Users/Shared/models/STT/ivrit-whisper-large-v3-mlx,upai-inc/saspeech,test,/Users/ofir/Projects/asr-training/engines/mlx_engine.py
2238,"ואפילו איזה דג שמישהו סיפר שישו פעם אכל,",ואפילו איזה דג שמישהו סיפר שישו פעם אכל.,ואפילו איזה דג שמישהו סיפר שישו פעם אכל,ואפילו איזה דג שמישהו סיפר שישו פעם אכל,0.0,0.0,0,0,0,8,3.2329931972789114,1.8387412920019415,gold_012_line_136,/Users/Shared/models/STT/ivrit-whisper-large-v3-mlx,upai-inc/saspeech,test,/Users/ofir/Projects/asr-training/engines/mlx_engine.py
2239,"אז אתם יודעים מה? בסוף כל העסק הזה באמת נהיה קדוש,",אז אתם יודעים מה? בסוף כל העסק הזה באמת נהיה קדוש.,אז אתם יודעים מה בסוף כל העסק הזה באמת נהיה קדוש,אז אתם יודעים מה בסוף כל העסק הזה באמת נהיה קדוש,0.0,0.0,0,0,0,11,3.545986394557823,2.0055460410003434,gold_012_line_137,/Users/Shared/models/STT/ivrit-whisper-large-v3-mlx,upai-inc/saspeech,test,/Users/ofir/Projects/asr-training/engines/mlx_engine.py
2240,"ואין בזה שום דבר ציני או ממוסחר או מנצל להפך, יש בזה משהו מאוד אנושי."," ואין בזה שום דבר ציני או ממוסחר או מנצל. להפך, יש בזה משהו מאוד אנושי.",ואין בזה שום דבר ציני או ממוסחר או מנצל להפך יש בזה משהו מאוד אנושי,ואין בזה שום דבר ציני או ממוסחר או מנצל להפך יש בזה משהו מאוד אנושי,0.0,0.0,0,0,0,15,6.454013605442177,3.0120339580025757,gold_012_line_138,/Users/Shared/models/STT/ivrit-whisper-large-v3-mlx,upai-inc/saspeech,test,/Users/ofir/Projects/asr-training/engines/mlx_engine.py
2241,מקליט השלמות בחלקים,מקליט השלמות בחלקים,מקליט השלמות בחלקים,מקליט השלמות בחלקים,0.0,0.0,0,0,0,3,2.249002267573696,1.151995917000022,gold_013_line_000,/Users/Shared/models/STT/ivrit-whisper-large-v3-mlx,upai-inc/saspeech,test,/Users/ofir/Projects/asr-training/engines/mlx_engine.py
2242,והסיפור על איך ערמקו הגיעה לבורסה ולמה הסעודים החליטו למכור כמה אחוזים מהבוננזה הכלכלית שלהם הוא סיפור מרתק,והסיפור על איך ארמקו הגיע לבורסה ולמה הסעודים החליטו למכור כמה אחוזים מהבוננזה הכלכלית שלהם הוא סיפור מרתק.,והסיפור על איך ערמקו הגיעה לבורסה ולמה הסעודים החליטו למכור כמה אחוזים מהבוננזה הכלכלית שלהם הוא סיפור מרתק,והסיפור על איך ארמקו הגיע לבורסה ולמה הסעודים החליטו למכור כמה אחוזים מהבוננזה הכלכלית שלהם הוא סיפור מרתק,0.1111111111111111,0.2098765432098766,2,0,0,16,7.36,3.8362885829992592,gold_013_line_001,/Users/Shared/models/STT/ivrit-whisper-large-v3-mlx,upai-inc/saspeech,test,/Users/ofir/Projects/asr-training/engines/mlx_engine.py
2243,והסיפור על איך ערמקו הגיעה לבורסה ולמה הסעודים החליטו למכור בכלל כמה אחוזים מהבוננזה הכלכלית שלהם הוא סיפור מרתק,והסיפור על איך ארמקו הגיע לבורסה ולמה הסעודים החליטו למכור בכלל כמה אחוזים מהבוננזה הכלכלית שלהם הוא סיפור מרתק.,והסיפור על איך ערמקו הגיעה לבורסה ולמה הסעודים החליטו למכור בכלל כמה אחוזים מהבוננזה הכלכלית שלהם הוא סיפור מרתק,והסיפור על איך ארמקו הגיע לבורסה ולמה הסעודים החליטו למכור בכלל כמה אחוזים מהבוננזה הכלכלית שלהם הוא סיפור מרתק,0.10526315789473684,0.19944598337950137,2,0,0,17,7.456984126984127,4.114522874999238,gold_013_line_002,/Users/Shared/models/STT/ivrit-whisper-large-v3-mlx,upai-inc/saspeech,test,/Users/ofir/Projects/asr-training/engines/mlx_engine.py
2244,"זה סיפור על כסף ועל כוח, על גיאופוליטיקה ומלחמות, וגם על אינטרסים של כל מיני מעצמות בכל מיני מקומות בעולם."," זה סיפור על כסף ועל כוח, על גיאופוליטיקה ומלחמות, וגם על אינטרסים של כל מיני מעצמות בכל מיני מקומות בעולם.",זה סיפור על כסף ועל כוח על גיאופוליטיקה ומלחמות וגם על אינטרסים של כל מיני מעצמות בכל מיני מקומות בעולם,זה סיפור על כסף ועל כוח על גיאופוליטיקה ומלחמות וגם על אינטרסים של כל מיני מעצמות בכל מיני מקומות בעולם,0.0,0.0,0,0,0,20,7.74,3.8904276660032338,gold_013_line_003,/Users/Shared/models/STT/ivrit-whisper-large-v3-mlx,upai-inc/saspeech,test,/Users/ofir/Projects/asr-training/engines/mlx_engine.py
2245,"הסיפור הזה מתרחש בשלוש יבשות שונות, ומתפרס על פני 70 שנה לפחות.",הסיפור הזה מתרחש בשלוש יבשות שונות ומתפרס על פני 70 שנה לפחות.,הסיפור הזה מתרחש בשלוש יבשות שונות ומתפרס על פני 70 שנה לפחות,הסיפור הזה מתרחש בשלוש יבשות שונות ומתפרס על פני 70 שנה לפחות,0.0,0.0,0,0,0,12,5.0,2.1665729170017585,gold_013_line_004,/Users/Shared/models/STT/ivrit-whisper-large-v3-mlx,upai-inc/saspeech,test,/Users/ofir/Projects/asr-training/engines/mlx_engine.py
2246,אבל זה גם סיפור על איש אחד. אבל זה גם סיפור על איש אחד,אבל זה גם סיפור על איש אחד. אבל זה גם סיפור על איש אחד.,אבל זה גם סיפור על איש אחד אבל זה גם סיפור על איש אחד,אבל זה גם סיפור על איש אחד אבל זה גם סיפור על איש אחד,0.0,0.0,0,0,0,14,5.0,1.6009741660018335,gold_013_line_005,/Users/Shared/models/STT/ivrit-whisper-large-v3-mlx,upai-inc/saspeech,test,/Users/ofir/Projects/asr-training/engines/mlx_engine.py
2247,"אבל זה גם סיפור על איש אחד, שמנסה להוכיח לעם שלו, אבל וגם לעולם כולו, שהוא ראוי להיות מלך."," אבל זה גם סיפור על איש אחד שמנסה להוכיח לעם שלו, וגם לעולם כולו, שהוא ראוי להיות מלך.",אבל זה גם סיפור על איש אחד שמנסה להוכיח לעם שלו אבל וגם לעולם כולו שהוא ראוי להיות מלך,אבל זה גם סיפור על איש אחד שמנסה להוכיח לעם שלו וגם לעולם כולו שהוא ראוי להיות מלך,0.05263157894736842,0.052631578947368474,0,1,0,18,9.0,3.141457290999824,gold_013_line_006,/Users/Shared/models/STT/ivrit-whisper-large-v3-mlx,upai-inc/saspeech,test,/Users/ofir/Projects/asr-training/engines/mlx_engine.py
2248,"לא יודע אם זה היה מספיק טוב, נגיד שכן.."," לא יודע אם זה היה מספיק טוב, נגיד שכן",לא יודע אם זה היה מספיק טוב נגיד שכן,לא יודע אם זה היה מספיק טוב נגיד שכן,0.0,0.0,0,0,0,9,2.98,1.2474662920030823,gold_013_line_007,/Users/Shared/models/STT/ivrit-whisper-large-v3-mlx,upai-inc/saspeech,test,/Users/ofir/Projects/asr-training/engines/mlx_engine.py
2249,"אז הממשלה ופינקה ופינקה, ואחת מתוצאות הלוואי של כל הפינוקים האלה הייתה שסעודיה, אה, כוס אוחתו"," אז הממשלה פינקה ופינקה ופינקה ואחת מתעוצות הלוואי של כל הפינוקים האלה הייתה שסעודיה... אה, הכל סוך טוב.",אז הממשלה ופינקה ופינקה ואחת מתוצאות הלוואי של כל הפינוקים האלה הייתה שסעודיה אה כוס אוחתו,אז הממשלה פינקה ופינקה ופינקה ואחת מתעוצות הלוואי של כל הפינוקים האלה הייתה שסעודיה אה הכל סוך טוב,0.3125,0.4131944444444444,3,0,2,13,8.516009070294784,3.728740624999773,gold_013_line_008,/Users/Shared/models/STT/ivrit-whisper-large-v3-mlx,upai-inc/saspeech,test,/Users/ofir/Projects/asr-training/engines/mlx_engine.py
2250,"אני אנסה שוב, אם זה לא הולך אני אשנה את המשפט."," אני אנסה שוב, ואם זה לא הולך אני אשנה את המשפט.",אני אנסה שוב אם זה לא הולך אני אשנה את המשפט,אני אנסה שוב ואם זה לא הולך אני אשנה את המשפט,0.09090909090909091,0.17355371900826455,1,0,0,10,2.1070068027210884,2.131609167001443,gold_013_line_009,/Users/Shared/models/STT/ivrit-whisper-large-v3-mlx,upai-inc/saspeech,test,/Users/ofir/Projects/asr-training/engines/mlx_engine.py
2251,"אז הממשלה פינקה ופינקה ופינקה, ואחת מתוצאות הלוואי של כל הפינוקים האלה הייתה שהסעודים פשוט התחילו לעשות ילדים",אז הממשלה פינקה ופינקה ופינקה ואחת מתוצאות הלוואי של כל הפינוקים האלה הייתה שהסעודים פשוט התחילו לעשות ילדים.,אז הממשלה פינקה ופינקה ופינקה ואחת מתוצאות הלוואי של כל הפינוקים האלה הייתה שהסעודים פשוט התחילו לעשות ילדים,אז הממשלה פינקה ופינקה ופינקה ואחת מתוצאות הלוואי של כל הפינוקים האלה הייתה שהסעודים פשוט התחילו לעשות ילדים,0.0,0.0,0,0,0,18,8.009002267573695,4.391838166000525,gold_013_line_010,/Users/Shared/models/STT/ivrit-whisper-large-v3-mlx,upai-inc/saspeech,test,/Users/ofir/Projects/asr-training/engines/mlx_engine.py
